day;Como_inflow;Premadio_rel;Spluga_rel;Sbernardo_rel;Ganda_rel;VedelloArmisa_rel;Lanzada_rel;Gerola_rel;Aprica_temp;Aprica_prec;Gerola_temp;Gerola_prec;Oga_temp;Oga_prec;Palu_temp;Palu_prec;Spluga_temp;Spluga_prec;Vercana_temp;Vercana_prec;Sondrio_temp;precipitation;Adda_lac;Mera;Adda_prelac;cum_inflow_3days
19-Feb-2011;60.1;0;1.00694444444444;1.11111111111111;1.55092592592593;0.173611111111111;0.373120451533397;0.0801262137047879;-2.5875;8.2;-2.1875;4.8;-5.90416666666667;0;-3.6125;0;-3.69583333333333;0;5.70833333333333;0;6.99434673366834;0;63.2;207.642857142857;797.142857142857;270.3
20-Feb-2011;84.8;0;0.25462962962963;0.763888888888889;1.33101851851852;0.555555555555556;0.598750520049455;0.0810311745953129;-3.31666666666667;1;-1.88333333333333;5;-4.45833333333333;0.8;-4.2875;0;-4.23333333333333;2.2;2.58333333333333;3.2;7.45866834170854;3.8039216253103;67.4;213.3;818.5;261
21-Feb-2011;84.6;0.469917342236251;2.112077532;1.0842020679;0;0.0578703703703704;6.91880186026872;0.0802732717300935;-4.19166666666667;6.8;-3.47083333333333;3.4;-6.85;0.6;-5.84166666666667;0;-5.375;0;1.85416666666667;0;7.92298994974875;0;67.8857142857143;213.928571428571;818.571428571429;268.8
22-Feb-2011;100.9;0;2.0401263437;1.1158696872;1.97916666666667;0.138888888888889;6.97569924090094;0.0810214563371151;-6.00416666666667;4.8;-5.075;0.4;-8.9875;0;-7.62083333333333;0;-7.4625;0;1.42916666666667;0.3;8.38731155778894;0;68.3714285714286;214.557142857143;818.642857142857;260.7
23-Feb-2011;75.5;0;2.750880943;1.0935782324;4.81481481481481;1.05324074074074;5.7240957468336;0.0812046836531804;-9.25;0;-8.20416666666667;0;-12.2416666666667;0;-10.2416666666667;0;-10.325;0;0.966666666666667;0.5;7.14869137353434;0;68.8571428571429;215.185714285714;818.714285714286;260.9
24-Feb-2011;92.4;0;2.2110937045;1.1316816994;6.97916666666667;1.19212962962963;5.51874865887995;1.17881414388219;-5.4875;0;-5.27083333333333;0;-8;0;-6.175;0;-6.79583333333333;0;1.15833333333333;0;1.69583333333333;0.468627457963485;69.3428571428571;215.814285714286;818.785714285714;235.5
25-Feb-2011;92.8;0;1.8430863056;1.2125041097;4.53703703703704;0.578703703703704;6.02907152104529;1.15848226067191;-1.4625;0;-0.9375;0;-3.8625;0;-1.7125;0;-2.15;0.2;2.05416666666667;1.3;2.87083333333333;0;69.8285714285714;216.442857142857;818.857142857143;251.3
26-Feb-2011;75.7;0;0;0.0581641705;5.72916666666667;0.150462962962963;0.808339828609396;0.0860910427450912;-2.74166666666667;0;-2.76666666666667;0;-4.11666666666667;0;-2.74166666666667;0;-4.13333333333333;0;0.995833333333334;0;2.70833333333333;0.690196088716096;70.3142857142857;217.071428571429;818.928571428571;226.2
27-Feb-2011;67;0;0;0.8078590094;4.02777777777778;0.671296296296296;0.491863240601685;0.0811298992748683;-3.57916666666667;2;-3.62916666666667;3.4;-5.7125;0;-4.64166666666667;0;-4.35;0;0.283333333333333;2;3.5875;3.94117652931634;70.8;217.7;819;251.3
28-Feb-2011;108.6;0;1.04606481481481;1.11388888888889;7.77777777777778;0.648148148148148;6.99182347959263;0.770982539964491;-3.65;1.4;-3.39583333333333;2.8;-5.55833333333333;3.4;-4.78333333333333;0;-4.6125;0;1.2125;0;4.61666666666667;1.80000002682209;70.2428571428571;217.842857142857;821.642857142857;242.7
01-Mar-2011;50.6;0;1.03148148148148;1.1099537037037;7.07175925925926;0.601851851851852;6.76933791415151;0.777645984362459;-0.8;0;-1.25416666666667;0.8;-3.87083333333333;0;-2.29166666666667;0;-2.75416666666667;0;3.88541666666667;0;5.30208333333333;0;69.6857142857143;217.985714285714;824.285714285714;258.2
02-Mar-2011;92.1;0;0.765509259259259;0.544444444444444;5.08101851851852;0.3125;6.89231905573383;0.773040703088229;-4.2125;0;-5.09166666666667;0;-5.10833333333333;0;-4.74583333333333;0;-5.79166666666667;0;-0.425;0;4.24166666666667;0;69.1285714285714;218.128571428571;826.928571428571;265.4
03-Mar-2011;100;0;0.519212962962963;0.814236111111111;1.8287037037037;0.717592592592593;6.76213590911499;0.774115698356449;-5.0625;3.2;-5.08333333333333;2;-6.11666666666667;0;-5.32083333333333;0;-6.30416666666667;0.2;-1.125;0.4;2.79583333333333;3.25098044060025;68.5714285714286;218.271428571429;829.571428571429;188.9
04-Mar-2011;66.1;0;1.59710648148148;0.865509259259259;0.543981481481481;0.902777777777778;6.76377662557954;0.774798819484746;-1.73333333333333;1.4;-1.42083333333333;2.4;-3.42916666666667;0;-2.2375;0;-4.01666666666667;0.6;2.97916666666667;1.4;5.07916666666667;0;68.0142857142857;218.414285714286;832.214285714286;221.1
05-Mar-2011;99.3;0;1.0775462962963;0.878819444444444;1.77083333333333;0.0925925925925926;0.495393608534101;0.11653432098227;-0.9875;0;-0.3375;0;-2.74583333333333;0;-0.933333333333334;0;-2.08333333333333;0;4.64583333333333;0;6.24166666666667;0;67.4571428571429;218.557142857143;834.857142857143;203.1
06-Mar-2011;23.5;0;0.776388888888889;0.787037037037037;2.1875;0.671296296296296;1.00896637001053;0.120129081879519;1.025;0;1.18333333333333;0;-1.475;0;0.629166666666667;0;-1.44166666666667;0;7.9125;0;7.05;0;66.9;218.7;837.5;260.7
07-Mar-2011;98.3;0;1.2996649035;1.1277464518;6.85185185185185;0.844907407407407;6.09789711928751;0.89627749600317;-4.6;0.8;-5.04166666666667;0;-5.51666666666667;0;-5.475;0;-6.1375;0;0.879166666666667;0;4.10833333333333;0;66.7857142857143;218.457142857143;836.614285714286;251.4
08-Mar-2011;81.3;0;1.5299781494;1.1345852297;2.47685185185185;0.219907407407407;4.30510159595032;0.799152576734396;-5.8875;0;-5.8;0;-6.22916666666667;0;-6.07916666666667;0;-8.9875;0;0.0333333333333333;0;3.8625;0;66.6714285714286;218.214285714286;835.728571428572;241.8
09-Mar-2011;81.1;0;1.8664838506;1.2467575437;0.451388888888889;0.138888888888889;6.9093408181315;0.781931334286274;-1.65;0;-1.8;0;-3.04583333333333;0;-1.81666666666667;0;-1.6125;0;1.94166666666667;0;2.78333333333333;0;66.5571428571428;217.971428571429;834.842857142857;257.4
10-Mar-2011;89;0;2.1047906714;1.2336676618;0.671296296296296;0.300925925925926;6.64942517245944;0.837883361205101;0.2125;0;1.02916666666667;0;-2.07083333333333;0;-1.22916666666667;0;-1.92083333333333;0;5.275;0;5.37083333333333;0;66.4428571428571;217.728571428571;833.957142857143;240
11-Mar-2011;71.7;0;1.2904506388;1.1158432556;3.24074074074074;0.138888888888889;7.3986514302183;0.817324975726621;0.191666666666667;0;0.245833333333333;0;-0.5375;0;-0.0500000000000003;0;-2.0625;0;5.06666666666667;0;6.04583333333333;0;66.3285714285714;217.485714285714;833.071428571428;248.3
12-Mar-2011;96.7;0;0.7962007295;0.9641605965;1.52777777777778;0.127314814814815;0.59378182009184;0;-1.925;0;-1.875;0;-4.4875;0;-3.34166666666667;0;-3.11666666666667;0;4.63333333333333;0.1;7.85833333333333;1.50000002235174;66.2142857142857;217.242857142857;832.185714285714;276.5
13-Mar-2011;71.6;0;0.7614919431;0.4791563518;1.2962962962963;0.613425925925926;0.221727901982636;0;-1.64166666666667;5;-2.10833333333333;0;-3.84166666666667;0;-3.02083333333333;0;-3.55833333333333;0;2.61666666666667;9.9;6;7.25686285323372;66.1;217;831.3;408.1
14-Mar-2011;80;0;1.30104166666667;1.15115740740741;0.717592592592593;0.0925925925925926;5.17421634512309;0;0.0875;11.4;-0.195833333333333;8.4;-1.32083333333333;2.4;-0.925;0;-1.83333333333333;6.8;4.87083333333333;1.5;8.20833333333334;0.10196078583306;64.5857142857143;217.457142857143;837.785714285714;520.4
15-Mar-2011;124.9;0;2.09189814814815;1.15532407407407;1.43518518518519;0.497685185185185;4.9842665407673;0;1.47916666666667;1.8;1.325;13.6;-0.0875000000000001;0;0.316666666666667;0;-0.420833333333333;0.2;6.60416666666667;0.5;8.75833333333333;4.41960790899454;63.0714285714286;217.914285714286;844.271428571428;478.2
16-Mar-2011;203.2;0;1.56064814814815;1.13101851851852;1.00694444444444;0.347222222222222;4.85388080601905;0;0.666666666666667;8.2;0.483333333333333;18.8;-0.00833333333333337;1.6;0.0416666666666666;0;-0.141666666666667;6.8;6.24583333333333;21.3;7.95416666666667;17.2862747673895;61.5571428571428;218.371428571429;850.757142857143;367.3
17-Mar-2011;192.3;0;1.55046296296296;1.12152777777778;0.520833333333333;0;0.779620644244418;0;-0.2625;4.8;0.595833333333333;18.6;-0.770833333333333;12;-0.725;0;-0.15;11.4;5.1875;9.9;7.675;9.59019622133643;60.0428571428571;218.828571428571;857.242857142857;259
18-Mar-2011;82.7;0;1.03321759259259;1.121875;6.41203703703704;1.5162037037037;4.73161670488777;0;0.6625;21.2;1.54583333333333;16.4;-1.82916666666667;2;0.108333333333333;0;-0.420833333333333;0;9.31666666666667;5.6;11.0625;0.496078438764694;58.5285714285714;219.285714285714;863.728571428572;285.3
19-Mar-2011;92.3;0;0;0.971875;2.43055555555556;1.03009259259259;0.942742590060974;0;1.04583333333333;10.8;1.9;0.8;-2.42083333333333;3.8;-0.2875;0;-1.95833333333333;0;9.41666666666667;5.6;11.625;1.76078433996322;57.0142857142857;219.742857142857;870.214285714286;293.8
20-Mar-2011;84;0;0;0.486111111111111;0.497685185185185;0.0347222222222222;0.394183090099285;0.0995711234325378;-2.3875;0;-1.69166666666667;0;-5.43333333333333;1.2;-3.1125;0;-4.49583333333333;0;5.94583333333333;0;9.1375;0;55.5;220.2;876.7;276.3
21-Mar-2011;109;0;0;0;1.04166666666667;0.115740740740741;3.63550830933515;0;-3.06666666666667;0;-2.8375;0;-3.90833333333333;1.4;-3.30416666666667;0;-3.57083333333333;0;4.0625;0;6.79583333333333;0;53.5;217.942857142857;871.728571428572;266.8
22-Mar-2011;100.8;0;0;0;0.590277777777778;0.185185185185185;1.92225074154253;0;-0.2875;0;3.70074341541719e-17;0;-1;0;-0.5;0;-2.14583333333333;0;5.50833333333333;0;7.52083333333333;0;51.5;215.685714285714;866.757142857143;231.6
23-Mar-2011;66.5;0;0;0;1.21527777777778;0.543981481481481;0.851592767286928;0;4.12916666666667;0;3.85833333333333;0;3.27083333333333;0;4.08333333333333;0;3.025;0;9.02083333333333;0;9.8375;0;49.5;213.428571428571;861.785714285714;255.7
24-Mar-2011;99.5;0;0.1307502004;0.3280955545;0.856481481481481;1.42361111111111;0.822606128569306;0;5.05833333333333;0;5.35416666666667;0;2.91666666666667;0;4.19166666666667;0;1.96666666666667;0;11.1166666666667;0;11.675;0;47.5;211.171428571429;856.814285714286;263.6
25-Mar-2011;65.6;0;0.6762266926;1.3122790773;2.06018518518519;2.31481481481481;0.322168749934794;0;4.00416666666667;0;4.36666666666667;0;1.4125;0;3.25;0;1.90416666666667;0;10.7041666666667;0;12.25;0;45.5;208.914285714286;851.842857142857;288.5
26-Mar-2011;90.6;0;0.5484404213;1.1023572061;1.58564814814815;1.31944444444444;0.328393082342519;0;2.90416666666667;0;3.31666666666667;1;0.329166666666667;0;1.85;0;1.6;0;8.69166666666667;0;11.05;0;43.5;206.657142857143;846.871428571429;279.9
27-Mar-2011;107.4;0;0;0.4742783775;0.983796296296296;0.87962962962963;0.169020708159101;0;0.425;1.2;0.75;4;-0.866666666666667;0.2;-0.770833333333333;0;-1.20833333333333;1.4;5.89583333333333;7.3;8.29583333333333;2.26862748478558;41.5;204.4;841.9;287.9
28-Mar-2011;90.5;0;0.7220159159;1.133984299;0.462962962962963;0.150462962962963;2.5423834244556;0.812799115883319;1.38333333333333;1.4;2.46666666666667;3.4;-0.229166666666667;2.4;0.570833333333334;0;0.233333333333333;4.8;7.5125;0.5;11.0291666666667;1.42549021731989;40.2428571428571;200.757142857143;825.957142857143;271.3
29-Mar-2011;82;0;0.8345220894;0;0.821759259259259;0;0.318392266870879;0.762665221231022;1.33333333333333;0;1.0125;0;-0.6;0;0.375;0;0.15;0;8.32916666666666;0;12.0291666666667;0;38.9857142857143;197.114285714286;810.014285714286;238.2
30-Mar-2011;115.4;0;0.5291907443;0.6251193332;0.266203703703704;0.115740740740741;0.320354400775833;0.513321547689809;1.5375;0;2.42083333333333;0;-0.616666666666667;0;0.1125;0;0.470833333333333;0.6;9.3875;0;11.9166666666667;0;37.7285714285714;193.471428571429;794.071428571428;222.1
31-Mar-2011;73.9;0;0;0.4386439225;3.99305555555556;2.09490740740741;0.394358752088703;0.505871786080146;3.50416666666667;0.2;4.07083333333333;0;1.24583333333333;0;2.47083333333333;0;2.1125;0;10.9083333333333;0;12.8958333333333;0;36.4714285714286;189.828571428571;778.128571428571;264.4
01-Apr-2011;48.9;0;0;0;0.787037037037037;0;0.434635443187352;0;6.91666666666667;0;6.9375;0;3.625;0;6.05416666666667;0;4.54583333333333;0;13.9416666666667;0;15.8958333333333;0;35.2142857142857;186.185714285714;762.185714285714;340
02-Apr-2011;99.3;0;0;0;0.775462962962963;0.775462962962963;0.328618255040479;0;7.44166666666667;0;7.2875;0;5.21666666666667;0;6.41666666666667;0;4.25;0;13.8958333333333;0;15.7333333333333;0;33.9571428571429;182.542857142857;746.242857142857;365
03-Apr-2011;116.2;0;0;0.45510973;0.196759259259259;0.162037037037037;0.383802956917558;0;7.7;0;7.62916666666667;0;6.07083333333333;0;6.90416666666667;0;4.5375;0;14.0666666666667;0;15.725;0;32.7;178.9;730.3;372.8
04-Apr-2011;124.5;0;0;0.4397737276;0;0;0.28806072786293;0;5.7125;0.8;6.37083333333334;0;2.29166666666667;2;4.02916666666667;0;2.54583333333333;0;12.7083333333333;0;13.9375;1.91372551871281;30.1285714285714;173.014285714286;713.842857142857;363.8
05-Apr-2011;124.3;0;0;0;0;0;0.861476878707917;0;3.79166666666667;0;4.05416666666667;0;0.441666666666666;0;2.8625;0;1.70833333333333;0;11.675;0;13.7875;0;27.5571428571429;167.128571428571;697.385714285714;413.9
06-Apr-2011;124;0;0;0;0.868055555555555;0.56712962962963;0.943327504340642;0;8.3;0;8;0;5.40416666666667;0;7.15416666666667;0;6.02916666666667;0;13.5708333333333;0;15.7708333333333;0;24.9857142857143;161.242857142857;680.928571428571;397.8
07-Apr-2011;115.5;0;0.181305812;0;1.48148148148148;0.219907407407407;0.744741016899997;0;11.675;0;11.9208333333333;0;8.20833333333333;0;10.8375;0;8.875;0;18.275;3;18.5708333333333;0;22.4142857142857;155.357142857143;664.471428571429;415.8
08-Apr-2011;174.4;0;0.522976803;0;0.902777777777778;0.393518518518518;0.445561119663975;0;10.3708333333333;0;10.5375;0;6.1;0;9.00416666666667;0;7.91666666666667;0.2;19.075;0;18.9791666666667;0;19.8428571428571;149.471428571429;648.014285714286;392.2
09-Apr-2011;107.9;0;0;0;5.25462962962963;2.19907407407407;0.353124699859436;0;10.4583333333333;0;10.8166666666667;0;7.26666666666667;0;9.09166666666667;0;8.25833333333333;0;18.8416666666667;0;19.2166666666667;0;17.2714285714286;143.585714285714;631.557142857143;427.3
10-Apr-2011;133.5;0;0;0;1.36574074074074;0.532407407407407;0.32671153266151;0;9;0;9.24166666666667;0;5.225;0;7.5875;0;6.9;0;17.875;0;18.5125;0;14.7;137.7;615.1;409.2
11-Apr-2011;150.8;0;0.0810185185185185;0.601851851851852;6.05324074074074;3.36805555555556;0.325808854368963;0;8.07083333333333;0;8.4;0;5.11666666666667;0;7.15833333333333;0;6.50833333333333;0;15.2125;0;16.825;0;14.4714285714286;137.4;614.228571428572;357
12-Apr-2011;143;0;0;0.439814814814815;6.52777777777778;3.66203703703704;0.328887675359731;0;5.4625;0.6;6.18333333333333;0;1.45416666666667;0;3.725;0;2.60833333333333;0;14.175;21;16.2541666666667;0;14.2428571428571;137.1;613.357142857143;346.8
13-Apr-2011;115.4;0;0;0.300925925925926;6.28472222222222;3.51851851851852;0.340533030167042;0;-2.39166666666667;0;-1.70833333333333;0;-6.35416666666667;0;-3.84583333333333;0;-4.66666666666667;0;6.325;31.7;12.2083333333333;0;14.0142857142857;136.8;612.485714285714;330.5
14-Apr-2011;98.6;0;0.181305812;0;8.81944444444444;5.22453703703704;0.60831840207561;0.00880815066646751;-1.62083333333333;0;-0.7625;0;-4.44166666666667;0;-3.3125;0;-3.475;0;6.425;0;10.3375;0;13.7857142857143;136.5;611.614285714286;330.9
15-Apr-2011;132.8;0;0.522976803;0.462962962962963;8.4837962962963;5.4375;0.538451902307465;0.122505100095367;-1.45416666666667;0;-1.42083333333333;0;-3.55;0;-2.59166666666667;0;-2.25416666666667;0;6.175;0;11.0875;0;13.5571428571429;136.2;610.742857142857;297.2
16-Apr-2011;99.1;0;0;0;8.0787037037037;5.53240740740741;0.328095731742897;0.00175981794572329;-0.0708333333333332;0.8;-0.458333333333333;0.6;-1.01666666666667;0;-1.0625;0;-0.820833333333333;0;7.575;0;12.5458333333333;0;13.3285714285714;135.9;609.871428571429;305.7
17-Apr-2011;99;1.98895247178509;0;0.115740740740741;3.78472222222222;2.46064814814815;0.3163554639787;0;1.27083333333333;0.2;1.3625;0;0.216666666666667;0;0.125;0;0.441666666666667;0;8.8625;0;13.2791666666667;0;13.1;135.6;609;326.3
18-Apr-2011;99.1;0;0;0.1563548697;9.13194444444444;5.96296296296296;0.336046229672174;1.08048733742376;2.61666666666667;0;2.52916666666667;0;1.24583333333333;0;1.73333333333333;0;1.3625;0;9.87916666666667;0;13.0416666666667;0;12.6142857142857;133.557142857143;600.385714285714;338.1
19-Apr-2011;107.6;1.85719373219395;0;0.9670030712;8.66898148148148;5.50925925925926;0.32876199781383;0.850218290824847;3.5;0;3.69583333333333;0;2.175;0;3.00416666666667;0;2.175;0;10.9875;0;13.4875;0;12.1285714285714;131.514285714286;591.771428571429;357.6
20-Apr-2011;119.6;15.4006410256395;0;0.9337096432;7.36111111111111;4.51388888888889;2.47273526357819;1.0773646633301;4.49166666666667;0;4.71666666666667;0;2.59166666666667;0;3.85416666666667;0;3.3125;0;12.1541666666667;0;14.0458333333333;0;11.6428571428571;129.471428571429;583.157142857143;342.1
21-Apr-2011;110.9;4.06954156954312;0;0;7.88194444444444;4.45601851851852;1.46126970330446;0.859797504865058;5.375;0;5.0875;0;3.57916666666667;0;4.575;0;4.07083333333333;0;12.8291666666667;0;15.0083333333333;0;11.1571428571429;127.428571428571;574.542857142857;335.8
22-Apr-2011;127.1;2.45127557627558;0;0;5.91435185185185;2.87384259259259;1.4781652278549;1.25249212588035;5.13333333333333;0;5.01666666666667;0;2.93333333333333;0;3.87916666666667;0;4.20416666666667;0;12.6333333333333;0;14.9958333333333;0;10.6714285714286;125.385714285714;565.928571428571;315.9
23-Apr-2011;104.1;0;0;0;0.173611111111111;1.81712962962963;1.4325842810536;1.10237540365822;3.80416666666667;0.2;3.7375;0.6;2.50416666666667;0;2.58333333333333;0;2.725;0;10.4291666666667;0;13.2958333333333;0;10.1857142857143;123.342857142857;557.314285714286;345.6
24-Apr-2011;104.6;0;0;0;0.0347222222222222;0.138888888888889;0;0;6.11666666666667;0;5.94166666666667;5.8;3.92916666666667;7.2;5.35833333333333;0;5.20416666666667;1.2;12.4833333333333;0;15.0583333333333;0.0843137267465685;9.7;121.3;548.7;379.8
25-Apr-2011;107.2;0.675019425019425;0;0;1.96759259259259;1.8275462962963;0;0;6.29583333333333;8;6.06666666666667;1;5.0625;0.2;5.475;0;6.14166666666667;0;12.925;0;16.7458333333333;0;9.34285714285714;119.657142857143;542.314285714286;428.6
26-Apr-2011;133.8;10.1500582750587;0;0.0594245196;6.75925925925926;4.08564814814815;7.31828711824526;1.08746681524033;5.93333333333333;0.2;5.50416666666667;0;3.28333333333333;0;4.40416666666667;0;4.5875;0;12.5791666666667;0;17.15;0;8.98571428571428;118.014285714286;535.928571428571;434
27-Apr-2011;138.8;7.83491970991936;0;0.1867531252;7.82407407407407;4.51157407407407;8.73381116892974;0;3.7625;1.6;3.34166666666667;0.2;1.74166666666667;0.2;2.75416666666667;0;3;0;10.6083333333333;0.7;15.2375;0.111764707547777;8.62857142857143;116.371428571429;529.542857142857;442.1
28-Apr-2011;156;11.1637205387216;0;0.9664126675;6.71296296296296;3.60185185185185;5.97158463930263;0;2.5125;8;2.5875;17.2;1.04583333333333;1.6;1.1875;0;1.7875;1.4;9.03333333333333;1.7;12.9458333333333;0.905882366439875;8.27142857142857;114.728571428571;523.157142857143;382.6
29-Apr-2011;139.2;3.55931105931106;0;0;5.08101851851852;4.0775462962963;5.86833489356596;0.557563635823249;1.40833333333333;6.2;2.15;13.8;0.108333333333333;7.4;0.754166666666667;0;0.8875;4.4;8.3875;2.9;11.7083333333333;5.48627459155578;7.91428571428571;113.085714285714;516.771428571429;389.8
30-Apr-2011;146.9;13.7035418285418;0;0;8.125;4.77777777777778;3.05088808515042;0.559749231342641;2.41666666666667;3.2;2.70833333333333;15.6;0.9625;1.6;1.4875;0;1.95;0;9.51666666666667;0;13.3666666666667;0.537254909966506;7.55714285714286;111.442857142857;510.385714285714;363.5
01-May-2011;96.5;5.48497798497799;0;0.182549789;0;0.302083333333333;0.401303593088253;0.503877583577464;4.55416666666667;0;4.81666666666667;3.6;2.61666666666667;0.4;3.55;0;3.77083333333333;0;11.5791666666667;0.1;16.0416666666667;0;7.2;109.8;504;405.3
02-May-2011;146.4;10.6465293965277;0;0.7477801135;0;5.15972222222222;5.89412769466157;0.502776601132271;4.65;1;5.02916666666667;7.4;2.65;0;2.95;0;3.00833333333333;4.6;11.6125;3.8;14.725;2.66078435337427;6.62857142857143;107.228571428571;493.471428571429;363.6
03-May-2011;120.6;23.3490352240374;0;0.7532293017;0;2.04282407407407;5.80673093509178;0.52503005320833;4.8;0.4;5.67083333333333;1.4;1.775;0.2;3.39166666666667;0;2.49583333333333;0;12.4541666666667;0.1;16.0875;0;6.05714285714286;104.657142857143;482.942857142857;356.3
04-May-2011;138.3;13.1800375550375;0;1.5084304833;0;1.49421296296296;6.31212314026259;0.52734064647597;3.7125;0;3.6875;0;-0.2375;0;2.10416666666667;0;1.19166666666667;0;11.6625;0;14.8958333333333;0;5.48571428571429;102.085714285714;472.414285714286;344.8
05-May-2011;104.7;7.93560606060482;0;0.0589263589;0;3.20138888888889;6.32035993464376;0.543116201028599;3.2625;0;2.97083333333333;0;1.24166666666667;0;2.36666666666667;0;2.775;0;10.45;0;13.6875;0;4.91428571428571;99.5142857142857;461.885714285714;316.7
06-May-2011;113.3;6.01754726754727;0;0.9709128097;1.28472222222222;3.86226851851852;6.24864162723632;0.567892734920497;4.5375;0;3.85416666666667;0;3.40416666666667;0;3.52083333333333;0;3.6;0;10.9916666666667;0;15.1916666666667;0;4.34285714285714;96.9428571428571;451.357142857143;371.1
07-May-2011;126.8;5.22128334628335;0;1.2676359133;4.59490740740741;4.50810185185185;2.34520435144709;0.587909888508367;7.075;0;6.99583333333333;0;5.68333333333333;0;6.58333333333333;0;5.7125;0;13.1916666666667;0;16.6166666666667;0;3.77142857142857;94.3714285714286;440.828571428571;395.4
08-May-2011;76.6;0.55037555037555;0;0;1.55092592592593;1.34259259259259;0.00104964218560411;0;10.775;0;10.6583333333333;0;8.09583333333333;0;9.65;0;9.33333333333333;0;16.8875;0;18.9583333333333;0;3.2;91.8;430.3;503.6
09-May-2011;167.7;1.23025123025123;0;0.127314814814815;6.88657407407407;5.30092592592593;4.43473917016517;0.52127931549059;5.8;0;5.4375;0;6.35833333333334;0;5.85833333333333;0;5.3625;0;11.2916666666667;0;16.5416666666667;0;2.95714285714286;89.4857142857143;420.157142857143;529.5
10-May-2011;151.1;4.99384874384874;0;0.439814814814815;6.97916666666667;6.3125;7.58071231359469;0.536258285409069;7.36666666666667;0;7.30416666666667;0;7.04166666666667;0;7.09166666666667;0;8.40416666666667;0;13.7458333333333;0;17.0958333333333;0;2.71428571428571;87.1714285714286;410.014285714286;537.6
11-May-2011;184.8;13.2575757575758;0;0.474537037037037;7.51157407407407;6.22800925925926;8.03199310014022;0.547270909031729;11.175;0;11.125;0;8.52083333333334;0;10.1375;0;10.3916666666667;0;16.5166666666667;0;19.6833333333333;0;2.47142857142857;84.8571428571429;399.871428571429;639.8
12-May-2011;193.6;13.3708883708884;0;0.474537037037037;6.49305555555556;2.55092592592593;6.40368553492427;0.542697518610482;8.05;27.2;9.04583333333333;9.8;6.08333333333333;2;6.96666666666667;0.4;7.77916666666667;3.4;15.2041666666667;3.1;17.0583333333333;4.90588242604452;2.22857142857143;82.5428571428571;389.728571428571;621.3
13-May-2011;159.2;11.8087930587931;0;0.347222222222222;6.41203703703704;3.08333333333333;5.60179972949594;0.544761619830313;9.75416666666667;0;9.42083333333333;0.2;7.29583333333333;0;8.79166666666667;0;8.46666666666667;0.4;16.9833333333333;0;19.6625;11.8568629217791;1.98571428571429;80.2285714285714;379.585714285714;636.3
14-May-2011;287;3.28817016317016;0;0;4.1087962962963;6.05208333333333;3.53560917403928;0.542223491092318;7.39166666666667;18;7.02083333333333;28.8;5.13333333333333;21.2;5.45833333333333;0.2;5.6625;30.4;13.5625;29.6;17.9125;9.78235308694489;1.74285714285714;77.9142857142857;369.442857142857;479.4
15-May-2011;175.1;2.57575757575758;0;0;1.52777777777778;2.02546296296296;0;0;1.81666666666667;5.4;2.49583333333333;2;-1.15416666666667;5.6;0.9625;0;0.345833333333333;0.6;10.6666666666667;0.8;14.2875;12.0215688065863;1.5;75.6;359.3;463.7
16-May-2011;174.2;3.18942631442867;0;0;7.51157407407407;7.82523148148148;3.80732366338755;0.542090720632008;3.05;0;3.40416666666667;0;-0.5;0;1.70833333333333;0;0.8625;0;11.8;0;14.4791666666667;0;1.38571428571429;73.4428571428571;349.4;441.5
17-May-2011;130.1;15.1374320124328;0;0.5020461978;4.35185185185185;7.46527777777778;3.28440969516387;0.771003499052645;6.4375;0;6.5125;0;3.79166666666667;1;4.84166666666667;0;5.2625;0;13.35;0;15.55;0;1.27142857142857;71.2857142857143;339.5;473.6
18-May-2011;159.4;9.75168350168144;4.91173e-05;0.4779064744;7.22222222222222;7.07986111111111;4.25030313310377;0.541814622242069;6.52083333333333;0;6.45416666666667;9.8;4.4125;0;4.79583333333333;4;5.9;0;14.8125;0;15.7791666666667;0;1.15714285714286;69.1285714285714;329.6;485.7
19-May-2011;152;18.9042670292676;0.0030725165;0.4848787965;6.23842592592593;5.36689814814815;3.72610295909566;0.544108780035208;7.975;0;8.15;1.2;6.02916666666667;0;6.5875;0.4;7.50833333333333;0.2;15.6375;0;17.6458333333333;0;1.04285714285714;66.9714285714286;319.7;463
20-May-2011;162.2;19.2888824138824;0.0248758993;0.4921148461;7.59259259259259;6.43055555555556;3.67337757279523;0.61188046427176;9.175;0;8.8875;6;7.02083333333333;0;7.95833333333333;0;8.3375;0;16.8666666666667;0;19.0166666666667;0;0.928571428571429;64.8142857142857;309.8;453.6
21-May-2011;171.5;3.06801994301994;0;0;3.76157407407407;3.89699074074074;0;0.665879689689609;9.1625;2.4;9.075;4.6;6.475;0.6;7.57916666666667;1.2;9.00833333333333;0;16.2708333333333;1.2;18.025;0.929411778555197;0.814285714285714;62.6571428571429;299.9;475.8
22-May-2011;129.3;6.1515799015799;0;0;2.4537037037037;2.05439814814815;0;0;9.8125;0.2;10.1125;0.8;7.12916666666667;10;8.1125;5.4;9.15;2.2;16.5;1.2;19.3875;1.421568648634;0.7;60.5;290;511.1
23-May-2011;152.8;17.3946192696193;0;0.0418927879;4.0625;4.18055555555556;0.443782119398911;0.549632245250241;11.9583333333333;0;11.7958333333333;0;9.14166666666667;0.6;10.4583333333333;0;10.8333333333333;0;19.0541666666667;0;21.8666666666667;0;0.628571428571429;59.3285714285714;285.328571428571;631.1
